"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
-20.8567,-1.3426,2.1715,-0.2488,3.9697,3.0561,6.6592,-17.6884,10.0499,-21.3228,-21.687,-7.8127,-68.9533,5.532,
-5.5053,1.8712,16.1412,3.9842,9.2749,12.1522,19.3956,-30.7271,5.5905,-31.8538,-27.8579,6.3942,-50.7161,4.9591,
-7.5852,-12.341,1.0728,-10.3549,-5.3816,-2.6769,4.1318,-14.7835,-8.8449,-15.8426,-12.0864,-1.2197,-33.5732,-9.4384,
5.6441,-24.2544,-13.0916,-23.8336,-19.1587,-16.6163,-10.2161,0.20353,-17.5936,-0.79202,2.7388,12.1096,-20.9538,-14.2954,
14.4644,-8.6992,1.7939,-8.3036,-3.9091,-6.9422,-7.1925,2.4812,-2.438,-4.6007,-6.1022,-2.717,-33.7966,-1.3862,
5.1608,5.9228,15.7863,6.2947,10.4254,7.5743,7.339,-11.7677,11.8083,-18.4246,-19.836,-16.6539,-45.8688,5.2044,
5.0921,17.3777,18.093,17.7271,21.6105,16.6404,18.3471,-25.1616,8.9307,-31.4191,-32.7459,-5.7727,-57.2167,-1.1334,
0.44795,2.235,2.9075,2.5635,6.2138,1.5419,3.1463,-9.5519,-5.7051,-15.434,-16.6811,4.6967,-62.0986,-3.4756,
3.7954,-10.794,-11.367,-11.6903,-8.259,-12.6506,-11.1425,5.1212,-19.4628,-0.40795,-1.5803,-3.2977,-51.1425,-17.3671,
17.6677,3.9536,3.415,3.1111,6.3366,2.2085,3.6261,18.9139,-4.195,13.7165,12.6146,-5.5102,-33.9739,-17.6507,
21.5486,17.8164,17.3101,11.4808,20.0564,16.1759,17.5085,3.6791,10.1567,-1.2065,-2.2423,-16.5078,-46.0355,-2.4917,
26.0403,13.8551,30.0098,7.8999,32.953,27.4974,19.1091,-10.6417,11.2343,-15.2341,-16.2078,-10.6966,-57.3733,11.7578,
23.0317,16.8803,21.9429,7.9077,19.527,17.653,3.8625,4.0968,-3.5398,-0.22003,-1.1353,-7.1627,-49.7128,-3.0476,
7.5498,1.7675,6.5263,-6.6667,4.2554,2.4938,-10.4692,17.951,-17.4274,13.8932,13.0328,-14.4458,-60.83,-16.9648,
9.3868,5.3972,1.6758,-9.7616,18.1001,7.0441,4.2589,19.6455,-10.5972,22.0979,8.2737,0.52096,-47.6598,-19.8033,
15.0903,4.1093,4.4675,4.9241,30.7527,20.7214,18.1034,4.3668,4.1386,6.672,-6.3227,9.7694,-44.3181,-4.5151,
8.4001,3.3806,5.1636,11.7388,14.8076,20.3215,14.8483,-9.9952,-0.086543,-7.8283,-20.0433,4.8447,-45.0332,3.8303,
-1.5039,-0.91961,-0.68985,-3.0655,18.6189,7.2921,14.6803,-9.8774,-7.5532,-9.769,-9.1998,-8.2204,-53.6594,-10.4995,
10.1555,4.9201,6.5824,-12.643,31.6017,-7.2454,7.5329,4.8152,7,4.9172,5.4522,6.3728,-43.6914,-6.6158,
10.9924,4.143,12.454,-1.2794,15.6056,-10.5466,-2.5602,18.6263,20.68,18.7222,19.2251,17.9211,-32.3928,6.7965,
-3.7671,5.8226,5.9221,6.0282,0.5693,-3.1647,2.4139,3.4087,5.3392,3.4988,3.9716,10.5795,-39.6083,4.9429,
-9.6874,6.4374,1.7104,-3.9744,-7.5393,-5.8675,4.6794,0.19144,12.6112,17.3889,12.2897,20.0676,-37.2318,1.7536,
-16.096,-8.0489,-8.7565,-12.654,7.013,-1.9001,8.4958,-13.92,25.9545,2.2456,-2.5477,16.694,-49.0979,15.7484,
-15.6119,-12.025,-11.6054,-8.0382,3.8207,-6.6068,0.7554,-27.1848,38.4972,-11.9892,-16.4948,9.426,-53.5033,28.9035,
-5.0344,-4.5547,1.6246,-5.6278,-9.4241,-17.7792,-12.7872,-11.4538,22.0874,2.8302,-1.4051,5.9681,-36.1931,13.0693,
-14.3732,-11.0302,-2.3294,-19.3901,-18.9817,-27.7998,-22.1432,3.3335,6.6621,16.7604,12.7792,-2.1029,-21.6088,-1.8149,
-24.1162,-24.4684,-15.6873,-32.3267,-25.0735,-38.183,-29.0094,17.2335,9.8777,29.8547,26.1124,-3.4229,-33.8097,-15.806,
-18.3308,-8.9003,-1.2484,-16.2871,-9.4691,-21.792,-13.1688,2.0995,23.3851,13.9635,10.4457,7.8696,-45.8811,-0.75762,
-30.4871,0.55157,-2.861,-1.2099,-15.5292,-6.3845,1.7213,-12.1265,36.082,-0.97435,-4.2811,1.3717,-57.2283,13.3878,
-14.5579,-3.3378,-1.2432,2.96,-9.295,7.014,7.8848,-8.3863,24.7582,6.1944,10.0758,15.3894,-39.6946,13.4283,
-10.4306,-17.2375,-15.2686,-11.3176,-21.2704,-7.5068,-6.6883,6.2169,9.1727,19.9227,23.5712,24.9508,-23.2129,-1.4774,
-1.3688,-24.0365,-20.2575,-24.7385,-26.9839,-21.1564,-20.387,19.9439,-2.5853,32.8273,36.257,29.4794,-15.5534,-2.9555,
0.88262,-8.4943,-4.9421,-9.1542,-11.2649,-5.787,-5.0638,4.6473,11.6698,16.7577,19.9816,13.6107,-28.7202,8.068,
-13.1499,6.1153,9.4545,5.4951,3.511,8.6602,9.34,-9.7316,25.0696,1.6522,4.6827,-1.306,-41.097,5.1735,
-7.2994,5.9895,7.6822,4.9243,4.5053,-5.5981,13.3592,-23.2477,32.0012,-12.5469,-9.6983,12.8724,-45.139,7.0325,
-16.0204,-8.4699,-6.8787,-9.4712,-9.865,-19.3622,-1.5423,-7.7528,15.9811,2.3059,4.9836,15.1128,-31.8252,0.82587,
-1.8029,-12.4207,-18.1558,-10.4694,-23.3731,-27.48,-15.5498,6.8124,0.92227,16.2676,18.7846,22.6421,-17.1416,-7.6595,
5.2951,-1.7934,-2.9665,1.487,-7.8707,-11.7312,-0.51678,15.201,14.9669,13.966,31.7575,7.5453,-30.2131,-13.7075,
-9.1226,-2.4088,7.2141,2.1211,6.7015,3.0727,13.6142,0.18891,28.1689,-0.972,15.7521,-7.0074,-42.5003,1.215,
-2.1879,9.0639,12.3249,14.2859,6.2994,13.4936,5.5665,-13.9224,40.5788,-15.0137,0.70693,7.5131,-54.0503,15.2421,
-12.9029,-5.58,-2.5146,-0.67129,-8.1786,-1.416,-8.8675,1.0129,24.0441,-0.012861,14.7645,-0.89182,-47.0709,0.22753,
-12.6108,-7.2939,-16.4637,-14.731,-21.7878,-15.431,-22.4354,15.0521,8.5014,14.0879,27.9786,3.9823,-36.0518,-13.8861,
-17.1568,-16.4973,-21.2606,-23.9702,-8.4291,-12.5769,-14.3407,18.2466,22.0913,27.3426,39.0743,7.1176,-47.9887,-10.4019,
-5.7632,-5.1435,-5.8849,-8.432,6.1766,2.2777,0.61972,3.0518,34.8658,11.6021,22.6298,18.9827,-49.5688,4.3223,
-1.32,-1.2194,1.5782,6.174,-3.4734,16.2411,14.6825,-11.2313,19.879,-3.194,7.172,11.3363,-39.6048,18.1629,
-9.4355,-10.3051,-12.4958,-8.2965,-4.2293,1.1666,2.4735,3.5426,7.1171,11.0976,20.8417,-0.43115,-42.0488,2.9731,
-15.3772,-23.7868,-25.8461,-21.8987,-10.4831,-13.0034,-11.7749,17.43,-7.41,24.5317,33.6912,-13.6618,-53.2643,-11.3052,
-0.3546,-8.2596,-10.1953,-10.2208,-3.1054,-12.9464,-14.5633,23.3737,7.1346,26.7956,40.1057,-2.7188,-35.9684,0.70138,
-1.9,6.336,4.5164,4.4925,-10.632,1.9304,0.41045,7.8713,20.8066,11.0879,23.5994,8.0494,-47.4283,13.6747,
0.86537,20.0559,10.8734,18.3229,-0.59389,13.5042,9.1832,-6.701,25.2223,2.5894,8.0834,12.6279,-42.8956,1.5258,
3.7057,5.5959,-2.3123,3.1235,12.4569,-1.4061,1.8835,-3.8888,34.7962,5.8082,13.8649,-0.66307,-39.3577,9.1473,
-6.3988,-8.8399,-16.2735,-11.1639,-2.3905,-15.4217,-12.3295,-9.1988,22.3443,5.219,13.2742,-5.2028,-51.0963,14.6242,
-5.0507,-9.3941,-5.7764,-16.2786,-7.188,-28.5964,-15.0844,-11.5392,9.9164,19.0058,26.5778,-7.7829,-40.438,-0.35325,
-0.89109,-7.3844,4.2114,-8.5532,7.3433,-20.0112,-0.07937,-13.7391,14.6241,20.6371,20.5241,-11.1721,-30.2991,-14.4321,
-6.6224,-21.0413,-10.1413,-20.0914,5.3359,-32.9106,-5.0158,-1.8278,17.1208,21.8092,16.8823,-12.4302,-42.5812,-8.5049,
-4.0557,-6.4017,1.4337,-4.7859,14.8977,-19.9692,9.3851,-15.8181,30.1936,6.4007,1.7693,1.5722,-50.2699,6.1054,
-12.7307,0.97201,5.9272,9.6013,3.6397,-4.671,22.922,-28.969,30.1897,-8.0834,-12.4368,-0.6915,-55.2077,11.4032,
-9.3153,-13.1863,-6.2388,-5.0748,3.1804,-11.7421,14.3159,-13.1309,14.2783,6.5016,2.4094,-3.7835,-38.1565,-3.381,
-12.8538,-26.4951,-19.9645,-18.8703,-3.518,-25.1376,-0.64308,1.757,-0.67839,20.2115,16.3648,1.987,-33.698,-17.2782,
-5.3337,-26.1104,-22.2614,-26.4148,-11.0197,-37.7293,-14.7045,15.7515,-4.7349,33.0988,29.4829,3.3143,-26.8554,-21.785,
9.0863,-10.4438,-6.8257,-10.73,3.7415,-21.3656,0.27777,0.70645,9.6492,17.0129,13.614,-7.731,-30.3061,-6.3779,
-1.4618,4.2829,7.6838,4.0138,17.617,-5.9836,14.3611,-13.4359,23.1702,1.8921,-1.3029,-13.0517,-42.5878,5.2122,
12.3647,15.354,8.4279,15.5833,22.5856,4.2576,16.151,-12.991,17.6825,-4.8496,2.7524,1.8314,-35.332,8.0331,
6.3201,0.33274,-6.1777,0.54826,7.1305,-10.0979,1.0819,1.8885,2.6421,9.5414,16.6873,15.8215,-19.1121,-6.5488,
1.8435,-6.0746,-15.5686,-13.5846,-7.3973,-23.592,-13.083,15.8752,-11.6165,23.0689,29.786,15.1131,-14.9527,-20.2559,
0.76887,2.0033,-0.53451,1.3304,7.1465,-8.0765,1.802,0.82264,3.1805,7.5848,13.8989,0.10631,-28.1556,-24.8251,
10.6047,12.7289,13.5976,15.3506,20.8177,6.5081,15.7939,-13.3267,17.0897,-6.9703,-1.0351,-2.4306,-40.5662,-9.2356,
14.3069,12.4473,24.3508,15.8756,24.3889,3.2251,18.7024,-26.6271,30.1643,-20.0497,-15.073,5.9098,-29.9374,5.4185,
-0.65148,-2.3995,8.7897,0.82307,8.8256,-11.0684,3.4803,-10.9295,14.2545,-4.7467,-0.06859,-8.5448,-27.4178,-9.0066,
-7.7227,-10.8122,-5.8377,-13.3263,-5.804,-24.5043,-10.8286,3.8263,-0.70081,9.6381,14.0355,-7.9114,-13.4807,-22.5662,
-14.249,-16.189,-19.5874,-23.1318,-3.5271,-14.3572,-5.3581,5.6452,13.4412,15.3266,12.3496,-9.6059,-26.7719,-20.2481,
-13.635,-1.1177,-4.3122,-7.6439,10.7845,0.60425,9.0634,-8.7936,26.7348,0.30696,-2.4914,5.0704,-39.2656,-4.9332,
-4.863,4.6137,-0.19682,6.9147,0.37602,14.668,22.6196,-22.3659,37.182,-13.8115,-16.4419,12.3585,-47.9966,9.4627,
-13.9714,-9.7631,-14.285,-7.6001,-10.493,-0.31209,7.1624,-6.924,20.8511,1.1172,-1.3554,-2.483,-37.1633,-5.205,
-7.5895,-17.7339,-24.8766,-21.2441,-11.5507,-14.3934,-7.3674,7.5915,5.5,15.1502,12.8259,-6.0699,-30.8359,-18.9927,
-9.3033,-6.788,-10.1276,-9.6054,-14.955,-24.3758,-21.0253,15.0899,8.5442,19.7848,18.5641,-13.6595,-43.0858,-19.0582,
-1.5145,7.7193,4.58,5.0709,0.042311,-8.8132,-5.6638,0.084541,22.1316,4.4977,3.3502,-2.7168,-41.5852,-3.8147,
5.8072,21.3562,14.7901,18.8667,14.1398,5.8156,8.776,-14.0205,22.1295,-9.8722,-10.9508,5.6409,-29.9311,2.5602,
-8.6412,5.9748,-0.19735,3.6347,-0.80861,-8.6334,-5.8505,-1.128,12.3658,4.8202,3.8063,-8.7975,-42.2352,-6.0293,
-1.2535,-0.77081,-14.2855,-8.2732,-14.8601,-22.2154,-19.5995,13.0397,13.311,18.631,17.6779,3.9023,-26.0831,8.4324,
3.8832,-2.8937,-5.2338,-3.6794,-22.8864,-7.144,-18.7851,12.1367,6.9687,26.4311,30.7172,-10.4319,-19.4567,-6.1735,
17.7502,11.3799,9.1802,10.6413,-7.4133,7.3846,-3.558,-2.6915,20.6506,10.7452,14.7742,1.8838,-14.1916,8.2969,
10.78,11.0587,9.9551,12.2926,3.0343,6.8209,1.3554,-1.9272,33.5115,13.5953,-0.21228,6.832,-24.6688,11.535,
6.0361,16.4207,10.5628,25.6551,-8.4762,14.8478,-6.1975,0.83973,31.9831,7.236,-2.007,1.3611,-30.1778,11.0839,
-6.1367,8.928,-1.3991,24.4774,-18.3315,16.1261,-6.0669,2.4766,15.9641,12.8274,6.0671,-1.8541,-39.2134,1.9829,
-12.517,-5.7077,-15.4152,8.9088,-11.9293,4.0712,-6.6668,6.6662,25.4907,26.1577,19.8031,-2.707,-31.5583,-12.2361,
-5.9815,-12.9578,-22.5645,-5.7257,-6.8751,-6.2961,-9.1595,9.1586,20.5867,29.7704,31.9918,10.4705,-21.9519,-8.4891,
6.1878,-3.7443,-10.8466,-0.079656,-16.8266,-5.1951,-18.4917,22.7091,5.2515,42.0842,35.616,12.9758,-16.5373,5.7589,
10.1548,10.5804,3.9042,14.0251,-1.717,9.2166,-3.2822,7.2466,19.0364,25.4591,19.3791,-1.9027,-24.704,6.8595,
0.38666,22.8401,9.3341,20.2936,12.486,22.7636,11.0147,-7.2882,31.9943,9.8316,4.1163,-8.4169,-37.3218,0.18119,
-6.6263,7.3697,-5.3259,4.976,-2.3631,7.2978,-3.7462,-3.8381,26.58,18.0392,13.0284,6.1881,-25.5621,-7.7835,
-1.4081,0.058625,-11.8758,-4.1197,-16.3213,-7.2401,-17.6214,10.4922,14.38,31.0568,26.3467,19.9169,-9.9284,3.7706,
-9.5186,2.4652,-13.0914,-6.2828,-23.7781,-9.4571,-25.4821,23.9627,-0.58277,43.2934,38.8659,18.2399,-8.007,-10.5556,
-2.6809,8.1019,-1.7006,6.6274,-8.2514,5.2103,-9.8531,8.4249,13.5522,26.5958,22.4339,3.0455,-20.0598,-10.2838,
5.1931,7.6158,2.7397,13.943,6.3437,18.9977,4.8381,-6.1806,26.8391,10.9001,6.9879,-7.1396,-32.9562,4.4333,
9.9428,6.9179,1.8524,5.6341,-4.642,9.6629,-2.6831,-19.9097,38.3644,-3.8539,-7.1701,0.7601,-19.5304,11.0364,
-2.2231,-0.24599,-11.7562,-8.8039,-18.4635,-5.0169,-16.6221,-4.6151,21.9625,10.4773,7.3601,-3.1416,-4.2586,-3.7258,
2.7309,1.6971,-12.9791,-21.6526,-16.2711,-12.7901,-26.1093,9.7618,6.5448,23.9487,21.0185,3.3136,10.0969,-17.3612,
-9.7255,-4.9127,-17.744,-6.2534,-1.5563,2.0773,-10.4428,-4.4421,20.2521,8.4117,5.6574,-6.7674,-4.6089,-5.9555,
-9.8651,9.1206,-2.5793,8.2218,0.70604,16.0527,4.2838,-18.2756,33.137,-6.193,-8.782,-0.33559,-18.4324,8.5019,
4.8268,16.7683,10.2292,20.9849,2.1102,29.1895,18.1268,-31.2791,35.9697,-19.9214,-22.3551,5.9513,-21.6645,22.0917,
-3.5369,1.6622,-4.4846,5.6258,-4.5243,13.3382,2.9392,-15.3023,19.7115,-4.6261,-6.9138,-2.3599,-6.2646,6.6662,
10.7753,-0.0041385,-11.0846,-8.8118,-7.1451,-1.5621,-11.3372,-0.28418,11.6593,9.7515,7.601,11.8817,8.2112,-7.8336,
-0.83769,-2.1731,-8.2503,-8.5239,-19.9728,-15.5684,-18.9723,13.8329,16.0214,19.0485,13.2911,-2.9312,-1.6816,-9.5328,
-6.3312,12.0573,6.3447,6.0875,-4.6744,-0.5343,-3.7339,-1.0971,29.1601,3.8056,-1.6064,-7.5757,-15.6807,5.1392,
-2.818,9.7673,5.3615,19.5814,9.706,13.5978,10.5901,-15.1313,40.3054,-10.5227,-15.61,6.9789,-0.63982,10.977,
-2.408,-3.1113,-9.0602,4.3065,-4.9763,-1.3181,-4.0249,-0.1234,23.787,4.2086,-0.57337,17.0445,13.4986,12.4875,
8.8238,2.3779,-14.4218,-10.0519,-18.7777,-15.339,-17.8834,13.984,8.7416,18.0561,13.561,15.54,26.7887,16.5589,
4.6789,-1.3801,-8.9768,-7.7617,-19.0972,-0.31868,-20.7873,10.8556,16.6532,26.6136,26.8474,0.50759,26.3863,1.4654,
7.2907,12.8027,5.6618,6.804,-3.8514,13.8004,-5.4401,-3.8958,29.754,10.9168,11.1365,-7.8384,22.8751,6.0775,
4.925,18.6628,11.9503,13.5058,0.1156,27.0724,8.7454,-17.762,36.043,-3.8382,-3.6317,6.7319,23.9128,17.764,
-9.4705,3.443,-2.8668,0.64417,-13.9913,11.3481,-5.8793,-10.1891,19.7804,9.6485,-2.8115,-5.3619,10.4264,2.5981,
-7.8177,-0.017316,-12.6974,10.2467,-27.2519,-1.1432,-19.6266,4.5223,4.4936,23.1696,11.4572,1.2268,22.3346,-4.6679,
-5.1794,-7.4881,-3.9818,-3.6247,-14.0476,10.2536,-4.349,-1.4129,-1.5606,34.9153,20.5317,3.8045,35.0945,-15.2341,
0.6747,-4.3875,4.2111,-4.1303,-4.2869,16.628,10.0119,-15.4281,12.633,18.7204,5.1998,17.6762,42.5091,-0.22001,
1.3576,-5.8115,-1.103,-0.74881,-18.1297,1.5304,-4.6888,-22.0947,13.683,8.0769,-4.1507,7.8183,40.2,0.6368,
5.6144,8.6372,9.5682,13.3961,-2.9419,15.5385,9.6926,-19.8047,6.5952,-6.5077,-16.9169,-6.7508,28.1465,-9.5245,
-2.4354,12.8188,2.7274,9.0972,1.3322,19.6679,15.6185,-21.5092,8.1275,-9.3712,-25.0611,-5.2614,12.3577,-11.8456,
-4.4585,-2.0504,-11.5363,-5.5486,-12.8477,4.3878,0.58137,-7.4442,21.7398,5.291,-9.4575,9.1543,25.7163,-12.8218,
-0.5753,0.12157,-12.1696,1.1715,-12.9205,-1.5395,-13.3123,7.1025,22.7253,19.0736,5.21,22.705,38.2733,1.686,
-11.387,-0.12669,-11.1985,-0.10385,-20.5809,4.0964,-15.6468,15.7149,7.2618,32.0292,18.9974,12.6661,41.8824,-11.6715,
-8.5347,6.3886,2.2476,10.7486,-5.2461,17.9507,-0.60802,0.67197,20.9261,16.0074,3.7575,-2.1939,29.9693,-3.9816,
-2.7199,4.559,2.1128,11.0676,9.1687,25.189,13.5285,-13.4684,33.7705,0.94698,-10.5679,-6.0396,14.0711,10.3573,
-0.62855,-1.4991,-6.6906,2.2088,-5.4814,9.5777,-1.3832,-19.4089,17.6443,-7.9072,-12.4644,-10.4974,13.3473,-0.02559,
-8.5447,-2.1321,-8.9406,-11.1802,-19.2525,-5.097,-15.4003,-4.1444,2.4856,6.6672,2.3834,-17.3393,26.6465,-14.1241,
-4.6577,-6.3427,-2.6195,-23.0428,-21.4718,-18.8911,-28.5762,10.2043,-11.7635,20.3672,16.3404,-10.0323,33.8453,-27.3766,
-4.3782,-6.9264,-4.8729,-7.5602,-6.0835,-3.6577,-12.7617,-4.508,3.0423,5.0452,1.26,-5.092,17.7146,-11.634,
-3.8743,4.8176,-4.8213,6.9934,5.9711,10.6618,2.104,-18.3375,16.9598,-9.3575,-12.9156,-6.4735,2.5517,3.164,
10.4581,16.3388,9.568,20.6738,11.6385,9.9015,16.0778,-31.3373,11.8447,-11.9295,-14.3099,3.3148,16.4986,8.9998,
16.2178,1.2584,-0.044516,5.3334,-0.14702,-4.7926,2.3388,-15.357,-2.966,2.8863,0.64865,-0.7405,29.6087,-5.6401,
28.0189,-2.7939,-7.9958,-6.5559,-9.5382,-8,-11.9015,-0.3356,6.2505,16.8131,14.7097,13.4039,41.9321,0.84429,
12.2378,0.50696,-17.8799,2.2736,-21.2582,-2.9402,-21.672,6.5538,17.2037,1.7043,-0.27285,-1.5003,25.3162,0.55267,
-2.5965,14.5765,-2.7071,16.2372,-5.8827,11.3362,-6.2717,-7.9394,30.2715,-12.4979,-14.3565,-7.9181,9.6972,11.8478,
0.45171,16.9556,-6.0395,29.3629,-4.6862,24.756,8.2046,-21.5631,26.8883,-25.848,-27.5951,-1.8994,8.2718,13.788,
3.0758,1.8382,-19.7772,13.5012,-18.5051,15.0757,-6.3877,-6.1693,11.175,-10.1972,-11.8394,0.38383,21.8755,15.6122,
15.6656,6.1872,-17.5062,-1.4089,-31.4948,0.071161,-20.1044,8.3009,-3.5955,4.5147,2.971,11.6889,34.663,11.0599,
6.531,1.9596,-10.6712,2.05,-39.487,14.1669,-29.0214,20.336,-16.6359,12.8003,4.1184,-3.1125,18.4832,-3.7037,
0.59526,15.942,4.069,16.027,-23.0178,27.4169,-13.1801,5.0158,-1.5377,-2.0677,-10.2287,-17.0257,3.2742,10.6186,
-5.707,14.1419,3.4637,12.2935,-11.3931,39.8719,-5.038,-9.3851,12.6545,-16.0437,-23.715,-6.363,-4.3943,21.3096,
-8.739,2.2061,-10.8441,9.1456,-24.8095,23.3796,-18.8357,5.278,-0.15607,-0.98104,-8.1921,-2.1248,2.1363,5.9311,
0.7034,2.3147,-18.9911,9.32,-37.421,13.4203,-31.8056,19.0613,-14.2467,13.1778,6.3994,2.1,16.1082,-8.5248,
4.7586,-0.9574,-8.9338,3.2172,-21.0757,26.7151,-15.7972,32.0176,0.70809,26.4871,20.1155,4.1432,25.1439,-8.7364,
3.9911,0.06414,-2.6132,12.1832,-5.7112,39.2122,-0.7494,15.9966,14.7656,10.7979,4.8085,11.6074,13.0304,5.8877,
2.5466,-2.591,-11.8561,12.6572,-19.4685,22.7594,-5.7659,0.93677,20.7488,-3.95,-9.58,4.8856,12.9717,19.6345,
-2.4272,1.903,-13.5554,7.5593,-16.0107,23.2016,-5.9021,1.9654,5.4039,5.0842,4.1307,-5.5306,10.265,4.3564,
-5.8966,6.3682,-17.3214,-4.7045,-11.4348,15.3017,-6.271,15.9474,0.62075,18.8791,17.9829,2.2727,4.5875,-10.005,
-13.4967,-6.7882,-30.3822,-11.894,-18.7026,0.28355,-16.7409,9.5675,14.6835,28.2312,24.4962,1.8954,5.5177,-0.0046795,
-15.3382,-3.7296,-27.4748,2.9197,-18.3035,13.8845,-7.7827,-5.1066,15.1282,12.4373,8.9264,5.3969,9.2837,13.7342,
-10.8025,-0.37258,-20.2824,10.3368,-22.2668,19.0772,-5.1466,-0.34138,0.12047,3.6166,-1.6118,1.9398,13.7882,-0.34629,
-4.3697,1.0958,-10.3886,4.4142,-6.8308,25.1632,9.2622,-11.8901,14.2132,-10.7004,-15.6151,-5.4072,7.1765,4.0128,
-0.97431,-0.175,-7.114,-0.43021,7.6791,12.3254,5.9347,-17.6844,27.4604,-24.1584,-28.7782,-5.3239,-1.208,17.872,
0.28945,-3.2978,-11.7488,-3.5379,-6.8817,-2.5141,-8.5214,-2.5233,11.7128,-8.6089,-12.9515,-11.512,8.2644,2.6997,
0.99521,7.2642,-8.3923,2.218,-20.5688,-9.9555,-22.1101,11.7281,-3.09,6.0077,1.9256,-8.1697,19.5792,-6.862,
0.93527,2.0079,-6.9249,-7.0741,-14.7551,-14.6609,-20.0604,25.1244,0.10822,19.7472,15.9101,-1.8952,19.8504,-11.753,
-4.1821,-0.76393,-0.48389,5.6429,0.23019,0.31879,-4.7567,9.5169,14.2017,4.4624,0.85545,4.7262,4.5594,3.0522,
-10.6801,7.4766,2.4377,19.4043,11.4239,14.3997,9.6287,-5.1541,27.4496,-9.9054,-13.2959,2.9964,-9.8142,16.9691,
-7.1471,-0.68464,-4.9395,7.9963,-3.3616,4.8587,-5.0491,-16.7756,11.7026,-12.083,-7.0751,-11.2834,4.8747,1.9713,
7.3818,1.7667,-0.30451,-3.5706,-5.9312,2.6391,-5.5895,-1.669,-3.0995,2.742,7.4494,3.4936,18.6822,-12.247,
21.0388,-2.1957,-2.6966,-4.8026,-10.3961,-10.5347,-12.9671,12.5311,0.70188,16.6775,21.1024,12.443,31.6613,1.6239,
6.52,0.34593,2.7678,9.5855,-7.3622,-2.19,0.34415,-2.3207,14.7598,1.5768,5.7363,-2.4035,15.6616,12.6137,
-5.6813,12.1358,8.1454,23.1104,3.4439,12.0414,14.4235,-16.2815,27.492,-12.6178,-8.7079,-16.3593,0.62191,10.1696,
8.7596,12.6127,5.0053,22.4469,9.745,24.214,26.9352,-28.3199,20.781,-22.4656,-22.2854,-1.2778,12.9971,5.4621,
6.4265,-2.2441,-9.395,7.0001,-4.9397,8.6612,11.2191,-12.5207,5.4342,-7.0177,-6.8483,9.0425,26.3173,0.31388,
20.1409,0.4214,-10.1571,-1.9763,-5.005,-5.9585,-3.5541,2.3305,-8.9919,7.5034,7.6626,22.6,38.8383,6.0796,
9.1707,-6.8346,2.5038,1.9986,-2.7764,-5.842,-3.5819,6.7701,0.46559,2.9557,7.0824,7.144,22.408,-8.3852,
-2.9486,7.5549,10.5484,14.412,11.4902,8.6085,10.733,-7.7361,14.5377,-11.3217,-7.4426,-7.3847,6.9635,6.218,
-6.1459,6.1379,3.1668,8.7268,1.5216,-2.6335,-2.0824,-21.3719,12.5809,-24.7424,-21.096,-12.6057,-7.5543,17.4145,
-2.6441,-3.1486,-0.15668,3.6237,-12.6697,-16.5755,-16.0575,-5.9896,-2.2739,-9.1578,-5.7303,0.44294,6.9989,3.1128,
1.612,-7.0572,6.3605,-7.4399,-26.0095,-26.5478,-29.194,8.4698,-16.2375,5.4917,8.7136,0.65722,20.679,-11.174,
0.31008,-13.6235,12.9687,-13.5013,-10.349,-10.8549,-13.3424,17.8436,-15.2635,10.2237,22.2907,-13.4822,5.3383,-24.6035,
6.3173,-6.2984,22.5546,1.4088,4.372,3.8964,1.5582,2.673,-0.24766,-4.4897,6.8533,-16.4091,-9.082,-9.0273,
7.1435,-9.054,23.3705,12.2912,0.49378,15.7138,12.3105,-11.5874,5.9132,-18.3203,-7.6579,-13.7373,-6.7294,5.6143,
-0.27497,-8.7517,14.0146,-2.5463,-3.6332,0.67097,-2.5282,3.2079,-8.5416,-3.1211,6.9016,-20.8668,-2.7102,-8.8226,
-0.74052,-2.4419,-0.32378,-16.4935,-4.3792,-13.4693,-9.2455,17.1154,-22.1291,11.1662,20.5875,-20.0968,-0.61906,-22.3932,
2.9192,-2.0543,-4.4018,-11.8887,5.7656,-9.5276,2.1554,27.6579,-6.7013,23.0295,27.6678,-5.1526,4.9616,-7.7932,
-0.87113,0.23834,-1.9683,2.9246,8.5529,5.144,16.126,11.8984,7.8008,7.5477,11.9077,8.8949,3.4588,6.7744,
0.86813,1.911,0.80087,15.6441,3.9424,8.5711,21.7864,-2.9155,11.1893,-7.0052,-2.9068,-1.0386,13.133,3.8371,
4.4317,-1.819,-0.45225,0.60545,17.8059,-2.7892,22.6486,-0.8124,17.5076,-20.6849,4.0163,-13.2686,11.14,-1.9365,
2.9604,-10.6279,-9.8252,-13.5309,15.1706,-16.7219,7.1897,13.3363,7.0573,-5.3438,6.9087,-12.7138,-3.6284,-0.6154,
5.1931,-5.1697,-5.8613,-7.1753,0.16041,-24.516,-7.3417,2.0515,2.2955,9.0769,11.3147,-19.1815,1.7715,-11.1835,
3.9171,7.1915,5.0956,4.8243,-13.9492,-9.0657,-4.491,-12.1716,-7.4838,-5.5678,-3.4642,-25.7438,6.9676,-11.4767,
1.7541,0.011526,2.3795,-7.9984,0.98774,-10.4499,-0.36496,2.6587,-19.5678,3.6844,6.023,-20.8245,8.9599,-11.2701,
