"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
-8.88,10.5129,12.7346,14.1686,13.1643,16.2968,12.8981,-10.8257,0.47178,-10.509,-6.7399,-9.0454,-5.9197,2.6673,
-14.132,-4.2179,-0.080787,-0.7815,-1.7256,1.219,-1.9758,-16.0815,9.1201,-23.9785,-20.4355,4.0307,-14.3621,-6.652,
-3.6432,-2.8804,0.88827,-7.7244,-8.7324,-12.9542,-15.9572,-1.0166,-5.5271,-8.4398,-5.1094,17.8889,0.59966,1.46,
-1.2554,3.8003,-2.7806,-4.6095,-6.0392,-7.8385,-3.9124,13.1444,-19.2955,6.1666,9.2972,8.2592,13.2176,4.9879,
2.4352,-1.0074,3.4119,-1.1995,8.4232,6.7318,10.4223,-1.7442,-4.0377,18.089,4.6419,-6.3364,5.917,-2.7833,
-1.5674,-3.3569,7.0635,11.8878,19.1255,20.4279,22.9329,-15.7396,10.3045,2.9037,-9.7366,-7.523,-5.0432,8.953,
-8.7039,-13.7608,-2.0372,-2.9255,3.878,5.1022,7.4569,-10.4564,-4.4137,-11.3706,-21.0836,-1.2868,-10.5254,3.1134,
2.4235,-6.1864,2.9056,-16.85,-7.3213,-9.3039,-7.0905,4.271,-18.2489,3.4117,-5.7186,0.71852,-4.109,-1.894,
-1.0963,-4.369,-3.5353,-19.4544,-2.0615,-22.8457,-12.2087,1.0017,-3.054,17.307,8.7245,4.5319,-4.3447,-3.2265,
-10.6715,-9.8915,-8.6256,-6.718,-0.0095737,-7.3749,2.6238,-13.1584,11.2293,9.0376,-5.537,-0.078555,2.1827,-5.4433,
-15.0929,-7.6108,-5.9389,7.7851,0.71436,7.1676,16.5664,-17.7916,14.1714,-5.6047,-19.3048,-8.5097,-4.456,4.7657,
-2.8592,-4.5031,1.8891,2.8591,-7.7647,7.8222,2.3159,-2.6241,-0.77891,-8.5225,-4.5288,-3.9017,-0.091361,4.7204,
9.6048,2.2751,10.2118,0.036321,-6.0935,-6.7471,-9.1511,-3.5514,-14.8322,-10.6619,1.7688,-8.7292,11.7246,-3.0345,
-2.0588,0.69233,3.8145,-2.3762,-3.3177,-17.5499,-11.0124,-15.3899,-5.5063,-14.3609,-12.4373,-4.831,0.41628,0.52199,
-16.0352,-6.8212,-8.7069,-8.2594,-0.94973,-2.3969,0.49436,-7.4766,8.924,-9.4019,-16.1501,-3.336,-9.0092,0.24948,
-13.9885,2.5061,-8.4255,-0.29205,-1.6156,11.8469,8.4187,4.3001,1.519,-10.525,-21.2067,-6.2691,-5.3351,8.1885,
0.95077,5.7301,2.6853,-6.059,-5.3752,-2.9639,-6.1865,10.3088,-12.6722,4.2065,-5.8343,1.3377,9.085,-0.97981,
8.2453,0.32493,9.0317,-6.4185,2.9014,-5.5579,-4.0076,-4.4098,-3.8374,-10.1459,0.4211,-0.91156,22.6399,-7.4286,
3.412,-2.5871,3.1874,3.1254,-4.5035,5.8626,-0.39288,-17.7631,6.9979,-23.6372,-13.7042,-3.2672,7.1815,7.1171,
-10.8927,-8.6985,-11.1038,-4.7747,-8.5718,16.5982,-0.85112,-2.5973,13.3268,-8.1189,-3.6025,-5.4817,-7.3494,5.6054,
-14.9391,-0.46392,-6.4607,-4.9703,6.0425,13.674,8.3589,11.6585,13.9734,6.4682,10.7136,8.9472,4.42,-2.4438,
-3.1966,-4.0514,1.8808,-13.59,-5.7687,-1.2465,-6.2427,21.5642,-0.96502,20.1801,24.1708,20.5822,15.4829,-0.12793,
-0.11268,-7.1826,1.768,-9.4003,-4.4586,1.118,-6.9529,6.1703,-15.0071,4.8693,8.6206,5.2473,2.0205,-0.12037,
5.4379,7.3483,3.8309,5.2637,9.9089,15.1509,7.5643,-6.8538,-0.0066938,-9.5229,-5.9967,-5.793,1.1762,13.9869,
4.3882,-1.8901,-1.4605,-0.95728,7.2656,28.3418,20.4874,6.3318,-1.5729,3.5821,3.2807,-6.1687,7.6132,7.2425,
0.027648,-15.8767,-9.3265,-14.9998,-7.2703,12.5413,5.1581,2.3366,-9.4324,17.4672,17.1839,8.3015,8.3616,3.6748,
2.6773,-11.4292,-8.526,-19.2819,-12.0162,-2.3111,-9.2513,16.2964,-18.2665,30.5192,30.2529,21.9034,11.4753,14.3003,
-7.8472,-4.7177,-12.1118,-8.2428,-1.413,4.3355,-0.98338,2.1827,-3.0705,14.588,14.3377,6.4892,-3.3132,-0.6577,
3.9518,9.6654,1.8713,6.3517,12.7718,18.1753,13.1756,-10.2403,11.2138,-0.38727,-0.62257,-8.0002,-4.4397,13.4818,
-0.14201,3.9034,-4.9897,8.0192,5.3771,20.5794,16.844,-13.4826,7.4076,-14.464,-11.1903,-13.3047,-4.1737,7.8525,
2.759,-1.1513,-5.6545,-6.5619,-9.0455,5.2446,1.7334,1.4263,-7.1369,0.50381,3.5811,1.5935,9.0921,5.4531,
3.3165,-1.8055,-7.4845,-8.699,-12.9617,-9.17,-12.4706,15.4408,-20.8087,14.5736,17.4663,15.5979,12.1619,15.008,
-9.6569,-1.4559,-6.3123,-3.1153,1.916,5.4802,2.3776,5.1144,-5.4602,1.0453,3.644,0.56205,-2.3059,0.0075234,
-2.0881,12.7314,8.1665,11.1716,15.9011,19.2514,16.3349,-9.2924,8.9675,-13.1174,-10.6747,-8.5101,-10.1217,9.2864,
-7.024,-2.1325,0.32516,-3.5987,0.847,3.9963,1.2548,-11.0248,-2.6577,-26.1894,-22.447,6.1005,-15.058,2.7036,
-1.3001,0.40572,-1.6224,-8.6856,-7.2782,-10.3435,-12.9204,3.7367,-16.5982,-10.518,-7.0002,19.8345,-0.05456,10.7362,
3.3576,9.2993,-6.1047,-3.5848,-4.1903,-2.9741,-10.2169,17.6125,-15.2409,4.213,7.5199,22.2598,14.0487,10.8153,
-3.3516,-5.3586,-13.21,-10.8415,-1.7695,10.9429,-0.68583,2.4558,-0.22645,18.0603,3.9354,6.8242,-0.89421,-3.9336,
4.0803,4.4836,1.6826,3.909,12.4367,24.3863,13.4553,-11.7916,13.8871,2.8766,-10.4007,-7.2033,-3.8533,10.4024,
-1.7082,-3.2573,-0.22619,-1.9895,-2.4095,8.8231,-1.452,-5.0582,-1.0461,-11.3959,-8.451,-1.7095,-7.7196,7.85,
7.0713,-3.5442,-0.69467,-15.9702,-13.5933,-5.8062,-15.4649,9.3453,-15.0833,3.3878,6.156,-1.1249,-6.7741,-1.78,
-2.03,-0.43912,-13.6683,-22.1223,-8.4391,-17.1476,-24.2988,3.3612,-0.68085,17.2845,12.4149,-6.3599,-13.5987,-5.5297,
-10.3441,-0.65374,-14.5354,-6.695,1.9492,-2.0188,-8.7409,-10.9405,13.46,6.7269,-2.43,-12.4861,-6.7572,-5.4389,
-12.1337,-4.4712,-10.7713,7.8067,-2.0245,12.2024,3.4731,-16.6711,16.1472,-7.7767,-16.3842,-7.3985,-13.1008,8.3849,
2.6943,1.0998,-3.376,4.928,-8.6516,14.3625,-10.7144,-1.5709,1.0784,6.7899,-1.3012,7.1454,-2.1913,13.6663,
11.5711,3.9261,-0.28119,-8.3831,-6.6862,-0.59925,-18.7484,7.0799,-12.8452,10.2389,12.1538,2.2578,9.0274,2.2413,
-3.2232,-8.3607,-11.8336,-19.9314,-16.4081,-14.6633,-31.7235,-7.4449,2.0255,-4.4755,-2.6754,-8.4826,-5.6142,-3.6779,
-17.1298,-12.6796,-20.2825,-18.2534,-15.9056,-9.6861,-31.1459,-10.2522,16.0039,5.0726,-8.661,0.22093,-19.3773,-5.8672,
-10.0763,2.1811,-15.691,-7.9991,-8.2025,4.995,-15.1771,4.4629,2.2694,4.2862,-11.0335,-1.2382,-8.8146,3.162,
4.6283,14.4633,-0.64952,-10.8937,-7.7105,-9.4047,-25.9562,13.2337,-11.9668,18.129,3.7285,2.6923,5.2115,1.0438,
12.425,5.4004,6.4993,-8.7939,-5.8017,-16.5531,-25.8449,-1.6603,2.8512,2.9413,-2.8829,-7.5925,9.7192,-12.0344,
9.7513,3.6306,3.6997,5.8337,-4.0073,-1.4599,-10.1942,-15.6607,6.5365,-11.3352,-16.8099,-5.2083,0.9418,2.7877,
3.1405,4.1357,0.82595,3.676,2.7408,12.7277,1.143,-0.62104,-7.9557,3.4449,-1.7013,4.504,-3.2125,9.0076,
-9.5813,3.8874,-5.4902,-7.6317,7.8789,6.1794,-8.0845,13.5162,1.0782,17.3382,12.5008,12.9105,1.8006,-4.5481,
-2.0166,0.038746,-2.5095,-14.1637,-6.6938,-8.2914,-21.6995,18.9718,-0.1918,30.3979,25.8507,22.9822,8.6824,-9.3367,
7.0224,1.2416,3.1846,-4.8778,-4.7256,-4.2989,-7.2615,3.7335,0.060788,14.474,10.1997,7.5032,-0.75646,-9.0176,
-0.38862,5.7466,-7.3701,6.2613,3.03,10.0591,7.2742,-10.5906,6.0829,-0.49441,-4.5123,-7.047,-13.0034,4.2982,
-8.8013,-8.3366,-16.8104,-8.2143,-11.2518,9.8169,-6.2983,-7.0626,1.1383,3.1508,-6.4106,-10.4805,-7.6438,-8.7345,
-1.7655,-14.8261,-12.1864,-21.8215,-22.5076,-4.8722,-20.0204,-0.6133,-4.9555,17.0617,8.074,4.2483,0.28667,-3.6309,
10.1506,-5.9826,-4.9474,-15.21,-19.4701,-18.6798,-31.714,13.5235,-17.9147,30.138,21.6896,18.0934,7.2592,10.6869,
-4.5584,-5.8649,-15.0146,-10.2001,-4.5633,-3.459,-15.7111,3.9149,-2.7398,14.2298,6.2882,2.9078,-6.9146,-4.0542,
1.1382,8.587,-0.8576,4.5119,9.8105,10.8485,-0.66846,-10.42,11.5246,-0.72403,-8.1891,-11.3667,-9.1511,10.2891,
-7.848,2.1666,-12.1342,-6.0023,-4.8782,1.2798,-0.1463,-20.2798,9.3872,-5.742,-6.4927,-4.1772,-17.52,-1.0539,
3.7099,6.8571,-7.0676,-10.9448,-14.7087,-12.897,-14.2375,-4.963,-5.2761,8.7025,7.9969,10.1734,-2.3688,3.8298,
11.6822,15.6049,-2.7872,-3.5392,-10.9337,-10.0745,-20.0115,9.4348,-19.0595,22.2803,21.6171,23.663,11.8734,17.7,
-3.1187,2.8582,-9.6097,-7.4243,-5.2163,4.6299,-4.7108,3.5662,-3.8159,7.928,6.8226,8.1432,-2.9391,2.538,
2.7324,16.7867,5.0669,7.1212,9.1967,18.4521,9.6719,-10.7478,10.513,-6.6477,-7.6868,-0.41968,-7.945,9.8574,
-9.9648,3.6079,-0.1781,-5.9599,-5.4551,3.245,-5.0084,-17.213,20.7284,-20.3488,-21.3256,6.3546,-21.5683,-4.834,
-0.68994,8.6937,2.2428,-6.5665,-13.3226,-11.0497,-18.8079,-2.0803,5.3847,-5.0279,-5.946,20.0734,-6.1742,5.6997,
8.7515,19.5003,-0.061134,-0.14694,-10.3541,-2.192,-11.4129,12.1446,-9.0384,9.3738,8.5107,28.1481,8.2963,16.2038,
-5.8736,4.2303,-14.1575,-14.2381,-11.4199,6.8576,-10.487,-2.6841,5.6039,16.0421,8.9643,12.3592,-6.3015,1.1316,
3.2763,10.8457,0.79198,0.71616,3.3653,20.5461,4.2422,-16.6231,19.3677,0.97954,-5.6736,5.9535,-9.0567,14.6816,
-8.4895,-3.905,-7.9325,-12.3423,-10.9366,5.2134,-10.1123,-4.2975,4.1056,-4.0205,-4.9718,9.4527,-22.0106,-0.17857,
6.1199,3.4397,4.3538,-15.6989,-24.3804,-9.1994,-23.6056,10.0604,-10.2407,10.3207,9.4265,14.4291,-6.59,2.4832,
-0.87561,-0.62323,-10.0074,-26.3265,-11.2279,-22.7475,-25.9254,-3.4383,-3.6008,23.8015,15.7302,2.9584,-15.7152,-10.6811,
-7.0897,-3.9602,-7.8403,-11.7314,3.5457,-7.2826,-10.2698,-17.2114,10.7152,21.4097,0.68637,4.709,-6.5772,-12.4504,
-9.5566,1.0979,-4.4773,3.0725,-3.5361,7.2543,4.4464,-14.2505,22.4852,6.0251,-13.4548,1.0522,-11.9672,2.3966,
5.1168,8.9859,4.709,4.4548,-6.9394,-4.5091,-6.4255,0.70449,7.0361,8.4351,1.4525,2.194,-1.3673,2.8553,
18.9098,8.6879,13.3446,-4.2484,4.3232,-18.3386,-9.1732,0.54185,-7.4861,1.9034,15.4653,-2.5171,12.8147,-6.2341,
3.6752,0.45355,4.3488,-9.296,5.0278,-31.3383,-11.5152,-13.5907,3.8091,-1.5853,1.5221,-0.43802,1.0792,-5.3777,
-6.7889,-1.5016,-4.1068,-6.3279,15.3312,-15.358,3.1552,-12.6549,17.6806,6.705,5.2872,-1.8575,-2.8419,-13.25,
-10.9611,-0.6884,-14.7066,-8.5996,3.5653,-5.639,-0.16736,-9.2442,11.9197,-4.5436,-9.1301,-12.5923,-10.1432,-13.1781,
3.7966,13.3322,0.27575,-4.7094,-0.023084,-19.4007,-13.1727,5.4104,-2.8955,9.829,5.5177,2.2632,4.5654,0.62796,
17.6688,16.8708,14.3592,5.2142,14.0783,-15.2239,-0.81322,-9.0142,-10.314,9.6007,16.997,15.0223,18.3914,-2.302,
15.8855,9.1099,10.3644,7.7938,9.7389,-5.6336,7.4305,-22.5734,4.4048,-5.0753,1.8772,5.4439,8.3701,7.4771,
0.83237,-5.1754,-4.3575,-6.7738,1.6826,-6.9827,-0.0050775,-13.1446,2.3329,3.3038,5.0184,0.055703,-6.2321,-5.2639,
-13.3176,-0.5263,-8.073,-12.2725,9.7766,-13.7945,-3.379,1.7441,9.4238,17.2055,18.8173,10.6577,-4.0506,-10.7327,
-10.3492,-8.4485,-6.3836,-21.9003,-4.91,-27.0669,-17.2763,-0.16829,-0.54163,30.2732,31.7883,19.9004,5.1105,-13.222,
1.8412,0.73543,1.7123,-6.6066,0.084734,-11.3429,-10.0935,-13.1735,2.383,14.3568,15.781,14.8501,6.25,-2.7876,
8.9611,14.7913,5.9479,7.8898,14.1797,3.4377,4.6121,-10.9368,0.7938,-0.60459,0.73413,4.3176,0.090464,11.4797,
1.6748,3.6602,-1.1576,-6.6836,-0.28919,12.993,12.4096,-5.9423,-3.5921,5.9393,10.0902,-3.654,2.0132,2.4755,
0.36923,-6.9235,-4.2214,-20.3826,-12.5641,-1.8866,-2.435,-4.8626,-4.0997,19.6829,23.5848,10.6653,8.8821,2.5679,
5.6497,-5.0621,-4.4501,-16.87,-15.6667,-15.8734,-16.3889,9.5291,-17.9538,32.6019,36.2697,24.1254,12.6877,6.2702,
-5.2942,-6.2045,-9.9678,-12.9656,-6.5319,-8.6543,-7.6927,-5.1426,-2.7765,16.5458,19.9935,8.5778,-2.1736,-8.206,
7.5568,8.2678,4.7303,1.9123,7.9601,5.9649,6.8689,-18.9341,11.4901,1.4531,4.6939,-6.0368,-2.4046,6.3864,
6.1391,17.7743,4.808,12.2823,6.8797,9.343,14.5311,-20.5698,13.5725,3.5351,-2.5776,-2.5416,-4.6709,3.1109,
14.4475,15.7438,3.5554,0.94015,-4.138,-5.3175,-0.44078,-5.2356,-1.3419,17.423,11.6771,11.7109,9.7093,4.3704,
7.3141,7.0864,-6.7809,-9.2392,-14.0129,-19.0985,-14.5143,9.1785,-15.3614,30.4776,25.0764,25.1082,10.9346,7.0005,
-5.6581,1.3585,-5.41,-5.7926,-1.6028,-3.8526,-1.3512,-5.4722,-0.33969,14.9106,9.4718,9.5017,-3.8215,-7.5196,
0.94814,15.377,9.0146,8.6549,12.5933,10.4786,12.8299,-19.2439,13.7807,-0.084036,-5.1965,-5.1684,-15.5229,3.6575,
0.65028,12.6469,7.6301,1.5074,-2.2623,-4.2501,-2.0399,-10.6174,19.9437,-12.2508,-8.982,9.2417,-14.3506,-1.1417,
1.0931,9.4776,-0.54061,-9.1882,-15.865,-18.0951,-16.0175,4.1196,4.6471,2.5842,5.6569,17.003,0.48988,-2.5193,
2.4736,16.6218,-2.9184,-4.2985,-16.3592,-9.7788,-19.5155,17.9724,-9.7317,16.5292,19.4175,8.2697,-0.021565,2.4524,
2.8073,14.6603,1.1132,7.5287,-1.2777,4.9079,-4.2446,2.7941,4.9522,17.2246,4.1524,-6.3265,-11.1074,-2.9973,
3.603,19.5654,9.2412,21.177,12.899,18.7134,10.1101,-11.4736,18.755,2.0911,-10.1967,-0.52376,-10.4408,11.2826,
4.1101,11.4017,8.4459,5.8064,-1.9749,3.4906,-4.5965,-5.2416,3.5297,-1.0469,-0.66719,10.8357,-5.7171,8.7977,
13.7456,11.9228,8.18,-8.642,-13.0642,-10.8188,-18.4207,9.1729,-10.782,13.1159,13.4728,4.1602,-5.133,0.79813,
0.38745,10.7254,-6.4108,-19.09,-11.7983,-24.2697,-22.1358,-5.4775,-0.73523,26.4289,10.8572,0.53622,-16.8763,-6.9624,
-7.1077,9.3586,-6.6288,-3.8446,0.71988,-8.7135,-6.7077,-11.4155,13.4089,24.12,1.7695,1.709,-2.6074,-4.8576,
-5.2352,9.7612,-0.92866,10.4861,-1.7334,5.9093,7.7948,-12.1766,13.2071,8.5728,-12.4366,-2.2499,-5.8254,9.4134,
7.6124,14.9603,5.8762,7.4467,-13.1988,2.301,-1.3499,2.654,-1.6853,22.1584,2.4096,8.4906,-0.65518,5.9563,
12.6992,15.268,12.0313,-1.9182,-6.8633,-11.937,-13.079,-1.7233,-5.5613,19.6238,16.365,0.50912,13.4841,-4.7652,
0.12705,7.3621,5.2838,-2.5261,-11.0309,-18.3311,-20.7303,-12.4661,5.6185,4.3464,1.2831,-1.2083,-1.4249,0.58231,
-8.7988,4.7509,-2.0232,-2.1337,-10.1282,-3.1312,-7.1943,-3.7642,19.3814,10.4726,0.00081239,4.8894,-15.4394,-0.65803,
-11.6451,10.7328,-12.9888,-6.8262,-12.8947,11.1567,-6.2805,-0.16416,7.7341,-0.27888,-14.0992,-6.0088,-18.0078,-3.9928,
2.0691,19.2477,-2.0864,-8.3448,-20.316,-3.6127,-20.0037,7.5587,-6.83,13.8379,-3.9733,1.5823,-9.6967,-10.5019,
13.7553,22.1902,12.1388,6.2559,-6.3226,5.6425,-15.0675,-6.1512,-7.9869,-1.0924,-3.0122,11.3693,4.9851,-5.7744,
7.6273,13.6279,6.7105,11.7856,-12.2099,14.9449,-1.1481,-17.3513,3.0971,-15.1269,-16.9315,-2.8102,-9.414,8.672,
4.0362,15.9437,-0.68202,6.017,-6.4159,25.3764,5.4285,-2.2102,-11.1887,-0.11926,-1.8156,-4.3288,-12.7055,2.0057,
-7.0521,14.746,-1.8463,-3.7441,0.47665,9.7538,-7.1896,12.0224,-9.4327,13.9879,12.3933,10.0309,-5.9175,-9.9249,
-2.2903,7.1127,5.4955,-12.6782,-13.6519,-4.9314,-20.8582,14.9162,-8.8666,27.2486,25.7497,21.6011,-2.1882,-8.8473,
7.729,12.2293,11.673,2.1825,-10.5431,5.7286,-10.0861,-0.078737,-3.2732,11.5137,10.1047,6.205,-5.1904,-4.2194,
5.0959,18.0033,3.0191,15.9104,2.864,19.4848,4.619,-9.5947,3.4309,-3.2771,-4.6015,-8.2673,-16.2069,2.5415,
6.2365,7.2822,1.3918,0.85576,-4.0567,13.1337,3.9803,-3.2341,6.1175,5.8375,-1.9152,-10.9048,-7.5218,-9.18,
9.4775,6.6041,6.3697,-10.8853,-6.4646,0.53556,-8.5508,2.0214,-7.506,19.5872,12.2997,3.8495,5.7039,5.1093,
-0.97296,2.5925,-2.4482,-10.9552,-20.1767,-11.3068,-22.1377,16.0001,-21.1556,32.512,25.4209,17.7185,-1.6281,10.8284,
-10.0738,0.99073,-6.158,-4.9955,-12.82,3.4716,-9.8431,3.5913,-5.7863,16.4613,9.7956,2.5554,-14.0636,-3.9213,
2.8233,15.0313,6.0221,9.4042,2.0492,17.3633,4.8475,-10.7242,8.6609,1.3736,-4.8921,-11.6979,-19.2456,4.3884,
9.6432,28.2294,10.24,13.5401,10.0008,19.9368,18.4158,-4.1755,-5.7178,0.80924,-4.8397,2.9837,-8.6907,13.0431,
-5.0354,12.4356,-4.4744,-1.3723,-4.6992,4.6406,3.2109,10.175,-19.4747,14.8607,2.4403,15.5787,-7.9283,-1.4783,
-5.0946,3.8562,-17.5827,-13.2209,-18.5173,-9.7378,-11.0818,23.6645,-32.4062,28.069,16.3939,10.0645,-3.3552,-4.5227,
0.51363,10.3737,-3.0303,1.6723,-3.3062,4.9464,3.6831,8.1446,-16.3618,12.2849,7.8182,-4.6393,-7.0103,-12.9283,
-3.1323,20.5974,11.2515,15.1903,10.9922,15.1343,6.7162,-6.4441,-1.2801,-2.5522,-6.7509,-16.5326,-20.6897,-4.6807,
-0.53443,15.9873,13.1072,6.0839,-3.7674,0.12628,-7.7868,-5.3344,3.3763,-16.4991,-14.1792,-1.4406,-20.0509,1.3849,
-5.3228,7.3151,-1.7793,-8.3811,-17.6413,-13.9813,-21.4195,9.0857,-10.9263,-1.4091,0.77157,12.7458,-6.7965,-1.1088,
-7.4137,8.8045,-14.5673,-10.168,-20.9214,-18.6861,-21.8217,22.6405,-24.3707,12.7754,14.8253,5.9554,-8.317,-8.7549,
5.8056,11.4095,0.4067,4.5421,-5.5661,-3.465,-6.4124,7.1821,-8.8085,8.032,8.633,-8.5019,-4.2026,-12.8091,
0.39566,13.3761,8.4566,18.3696,8.8679,10.8429,8.0723,-7.3488,5.82,-6.5499,-5.985,-11.2459,-13.3503,2.0594,
5.9155,17.6352,10.1184,7.1441,-4.6795,6.818,-6.512,2.9743,-8.6292,-13.7491,-7.4335,3.5289,-12.3083,12.4203,
16.6476,13.2027,9.5113,-7.3845,-16.9322,-7.6911,-20.2213,8.5806,-22.2114,1.1759,7.1125,0.063637,-12.052,-2.4249,
5.0438,9.0362,0.26386,-15.0158,-12.5417,-21.3296,-18.2849,-6.0342,-6.7787,15.2053,6.0835,-1.3866,-18.5594,-9.8716,
-8.9973,6.3247,-3.8497,-0.3764,0.9851,-5.9498,-3.0878,-7.7211,7.728,4.1699,-8.3815,1.3478,-12.3845,-7.5922,
-2.6731,16.0684,0.71986,13.7462,3.8181,8.5072,11.1975,-3.8834,4.3718,-10.1803,-21.9786,-2.5894,-11.6414,6.9634,
8.3338,18.7197,4.2921,4.8472,-7.739,5.1044,-2.2487,0.447,-2.8801,4.5305,-6.5599,-3.1572,-5.3993,3.2918,
9.0388,9.6428,10.0601,-2.9154,-6.5515,-9.3018,-16.2138,-13.6798,11.3927,-4.9004,4.3181,-11.8856,4.3247,-11.0057,
7.2912,7.8589,16.4464,3.7672,-2.543,-15.3719,-14.1564,-11.7745,3.3578,-7.2574,-6.7872,0.63768,-4.8529,0.86214,
-3.2693,10.2798,7.7467,2.095,4.3581,-0.3496,0.79301,2.4295,-1.1821,4.7471,3.2609,7.8304,-8.8999,3.7028,
-17.1731,8.94,-6.8181,-6.9489,-3.3753,11.8432,0.38374,-4.2241,7.3248,-6.3841,-9.7089,-6.7394,-15.8381,-8.8115,
-2.0427,12.7417,7.691,-6.0498,-6.065,-2.9674,-13.7393,8.0807,-1.7918,8.0989,4.9736,7.7649,-0.90805,-7.8009,
12.0595,8.8439,15.9065,-0.14317,-1.1214,-6.7662,-12.0711,-6.1427,-15.7843,-3.8355,-9.4248,6.3348,2.7619,-10.9483,
13.5051,22.0521,12.783,13.9654,4.4895,7.7397,2.7532,-4.5689,-0.73721,-17.7053,-21.8747,-1.5171,-1.9836,3.8086,
-1.4053,6.6289,-2.084,1.6787,-8.3135,15.1085,3.1903,-4.7768,13.407,-11.4612,-6.4622,-15.5261,-15.9646,-6.4224,
-6.503,3.9412,-4.7309,-5.6526,-1.0658,0.10199,-6.6421,8.0431,3.3232,3.3265,8.0255,-0.4945,-13.4399,-7.9653,
5.6973,7.3202,1.0966,-8.447,-11.8481,-14.0041,-20.3436,18.8887,-10.9762,17.2269,21.644,13.6352,-1.3053,-3.8719,
7.525,7.1218,6.0923,3.3882,-0.29104,0.93612,-5.0229,3.6554,-7.7869,2.0933,6.2453,-1.2829,-0.021773,-4.8448,
-1.1217,15.3716,1.8704,15.7181,6.9573,14.98,9.3784,-10.664,6.7803,-12.1323,-8.2294,-15.306,-14.1205,3.1587,
1.838,13.0031,1.7581,3.2058,-4.0654,26.6146,10.6234,-7.6138,13.4837,2.6956,-5.928,-8.9646,-10.2603,-3.2975,
4.1379,0.17163,-3.1679,-11.0866,-12.9805,10.9178,-4.114,2.484,-1.4253,16.6339,8.5277,5.6733,-0.96786,0.27459,
-1.1716,-1.0437,-6.1111,-7.1674,-20.1554,-3.8373,-17.9671,16.435,-15.4398,29.7358,22.116,19.4329,-2.597,6.2839,
-5.9222,7.6957,1.4863,7.3626,-4.8461,10.4929,-2.7891,14.123,-0.41338,13.8517,6.689,4.1669,-7.7437,-4.2162,
-5.0847,19.2852,2.8432,18.3697,9.5447,23.9634,11.4782,-0.82439,13.7114,-1.0794,-7.8123,-10.1831,-21.2588,3.7494,
-1.6463,14.5129,-1.9067,7.8675,-4.0435,8.4256,-1.7438,-10.0542,9.0325,-4.9916,-8.7895,2.4793,-15.4036,5.2118,
-6.85,5.4472,-10.9513,-6.7046,-17.9009,-6.18,-15.7392,4.649,-5.6095,9.4079,1.3786,16.4306,-2.9102,2.0068,
-8.1263,-0.90528,-16.3199,-15.0998,-30.9268,-19.9092,-26.9665,18.4701,-19.3729,22.9434,15.3959,11.2268,-2.4945,2.1273,
-4.5054,0.83615,-2.0845,-1.9016,-14.9712,-4.6146,-11.2485,3.2619,-4.1105,15.5412,6.6389,-3.5468,-11.2628,-7.4002,
-6.8859,9.7043,9.851,12.3125,-0.69586,8.678,3.5264,-11.0338,10.2361,0.50877,-7.8594,-17.434,-24.687,-3.3408,
0.99883,7.9165,16.2496,6.6328,-10.5363,-5.9427,-10.7852,-7.4793,-4.4781,-13.6218,-6.7852,-2.288,-11.5162,3.8493,
-1.2304,2.8621,3.9465,-7.8652,-10.1449,-19.6861,-12.6687,7.0695,-18.3094,1.2955,7.7219,11.9493,1.4672,0.96713,
4.8691,14.9828,1.0585,-3.8983,-4.9568,-15.1309,-2.9909,20.7453,-4.4366,15.3178,21.3586,19.1862,0.65617,1.6321,
7.9514,12.1556,9.6719,10.4356,9.4406,-0.12309,11.2886,5.4006,9.9296,14.8811,5.9771,3.935,-0.34729,-5.2145,
-6.6257,1.3029,3.7889,15.4735,14.0561,13.9843,23.5062,-9.0234,23.4338,-0.11173,-8.4816,-10.4011,-14.4265,0.40103,
4.4972,9.9019,10.7924,9.7244,-0.76682,10.0118,7.9958,-5.1078,7.9278,-14.205,-17.6139,1.0688,-11.5124,4.7153,
13.6278,8.5848,9.9039,-4.9591,-13.495,-4.689,-6.5839,-2.1498,-6.6479,-0.81947,-2.457,-3.0922,-6.7239,-6.8958,
3.1687,5.1772,2.0788,-12.4948,-9.3109,-18.5076,-18.7221,-6.3596,4.5973,13.3297,8.4164,4.3237,-6.3207,0.74876,
-9.0726,-0.43593,-3.3484,2.2345,4.7452,-3.2972,-3.4988,-8.3882,6.7317,-1.5701,-6.1886,-3.6484,-5.4591,-1.7064,
2.3179,13.6902,10.5909,16.2005,12.8963,11.0007,10.8111,-4.7516,3.1944,-15.5759,-19.9173,-4.6347,-7.783,12.496,
4.5893,9.6151,9.4734,1.1284,-1.9775,-1.2284,-1.889,-3.9844,-11.0973,-0.54132,-4.6222,-1.4642,-5.3877,1.7436,
6.0008,4.9409,9.628,-3.2777,-6.7998,-15.2547,-14.0678,-13.1455,-20.675,-1.9553,2.0421,-5.956,9.0355,-8.725,
8.0511,7.0544,13.8708,7.524,-3.0176,-11.5677,-5.9931,-8.5001,-12.6859,-9.5506,-12.1804,-3.1883,3.3111,5.2961,
-5.9294,3.257,2.9156,4.1804,-4.7646,3.2263,4.4897,4.0611,-2.7656,-2.7109,-2.6519,-3.9609,-10.9876,-3.2168,
